meta,id,tweet,sentiment,emotion
meta,22350,@ZeeNewsHindi @sudhirchaudhary Sir me sirf apka hi news channel dekhta ho Because apka channel always sachi news dekhata hai,positive,others
meta,9187,@VijayKedia1 Samay Samay ki baat hi @dhruv _ rathee ab # ModiIsNoDivider # timemagazine ispr kch bolne ki himmat bc … https//t co/tG43OAFL9e,neutral,others
meta,23489,@Ravikan85627392 @bsesdelhi Koi faida nahi bhaiya yeh chutiye automated message hi bhejte rahenge.,negative,disgust
meta,6838,RT @SME _ Sparklers Ms.Hoke and Mrs.Koistinen are retiring ! What a blessing they have been to us at SME ! Thank you for all you ’ ve done do …,positive,surprise
meta,32635,tintin - lindsay ( freaks n geeks ) - i LOVE her - would die for her - just so cool - literally minds her own busines … https//t.co/JlDA8RTBBe,neutral,joy
meta,25888,@pankhuripathak Congress party bhi media balo ko dhamki dete the.Khud ka jab government tha.,negative,others
meta,30450,@nadia _ a _ mirza kyon matlab English zubaan mein Dua karte Hain unki Dua qabool nahi hoti had Ho gayi hai Allah to un … https//t.co/sduirmwXTk,negative,sadness
meta,22605,@SwetaSinghAT 30000 se jayada BJP fake WhatsApp and websites advertiser's heir karke rakhe hai Hut Modi tujse ye ummid na thi,negative,disgust
meta,3570,@Rajesh _ Satpute @CNBC _ Awaaz @hemant _ ghai @AEHarshada @pandyapradeep @sensexbaba Can we buy at this level,neutral,others
meta,41232,@UmarCheema1 Khan sb ko Modi ne is liay nahee bulaya k agar Khan sb aajayenge tou INDIAN MEDIA modi kochour kar Kha … https//t.co/byDunhuu3U,neutral,others
meta,13198,HAPPY BIRTHDAY P'FLUKE !! I WISH YOU A GOOD HEALTH KHRAB MORE PROJECTS TO COME NA HAVE A LIFE FULL OF BOUNTY MORE … https//t.co/vkJXl6ShD4,positive,joy
meta,15967,Desh mai Karib 20 crore muzlims hai and @INCIndia ko pure desh mai sirf 12 crore votes mile .... matlab wanha bhi vo … https//t.co/6LESADFZPw,neutral,others
meta,9323,For me The Best moment was when Prithvi Singh Says - LAUNDA SERIOUS H .. Totally loved it … https//t.co/iwCHlALBsN,positive,joy
meta,10337,i swear this person is my fav walla i ’ m nothing without her in my life i ’ m really grateful to have her as my sist … https//t.co/pOsFKW9ObE,positive,joy
meta,9341,Aapne kaam kiya hai isse koi inkar nhi kar sakta lekin Aapko vote isliye nhi diya Kyuki aapne itne galat decisi … https//t.co/8Ap3aSCkI7,positive,others
meta,45057,RT @ishibaloy EXTRA BIG.Parang pagmamahal ko sakanya.HAHAHA AYIEEEE.Love you Nay Z ! # ZsaZsaPadillaDiva2DivaUSTour https//t.co/PHs53xu …,positive,joy
meta,27797,thoda sa AUKAAT dekh lena chahiye apna ... @kunalkamra88 ! tujhse to @ReallySwara ka kuch ho nahi sakta BC.Fuc * king … https//t.co/vXWELISADp,negative,anger
meta,8642,@KumariDiya @PMOIndia @narendramodi Hume gurav hai ki shreeman pm modi Ji jaisa es new hindsthan ko sab ka sath Sa … https//t.co/vm1hBrgOY3,neutral,joy
meta,9329,@munirahmedap Ye Qanoon - e-Fitrat hai Social System jo Khuda n design kiya is m Mard ko hi agay chalna hai wo dun … https//t co/zllhJbml0n,positive,others
meta,15582,RT @RomaMatto @shehryar _ taseer @SalmaanTaseer Happy birthday to your Shaheed Baba Who spread the message of humanity Being a great human …,neutral,joy
meta,8206,@ursmileishere @_ dramebaaz Yeah they want power.Anyway your msg for the dhongis is perfect 👌🏻,neutral,others
meta,3197,@iamirpathan @ansarraza16 Hahahaha ... Allah aisey Maulana Sahab Se kaum ki hifazat farmayee .. Ye Mudde uthane nahi … https//t.co/g8mAu9PF0S,positive,others
meta,19159,@TahaSSiddiqui O kutte k bache tum to ho hee hram khoon aur zana ki aulad Tum se Pakistan k topic pe kia debate,negative,anger
meta,1132,@Imk _ sonu @AtifBjp @rsprasad Bjp ne more than 15 tickets diye the ek ko bhi vote ni diya tum logo ne vote doge cong … https//t co/VQGpfzGrSu,negative,others
meta,20234,@silwatein @I _ Am _ Mowglu Mere roney se Meri Maa Bahut Khush thi Mere roney se Meri Maa Bahut Khush thi Jab Mai Pa … https//t.co/khH8j1fTct,positive,others
meta,38348,@BBCHindi Kabhi apne paiso se bhi Saifai me Randi Nachwa dete Toh aisa nahi hota Humesha Sarkari maal udane se … https//t co/53CTHHsYJJ,negative,anger
meta,25280,@MaafKro Because eid is around the corner.I can't wait to buy pyari pyari colourful choorian myself 🤭,neutral,joy
meta,24029,@Surrend01102923 @SAMBIT _ SWARAJ _ 1 @jigneshmevani80 @GulPanag @ReallySwara @prakashraaj Aap apni bhasa pe sayam rakh … https//t.co/IVJgJyWcm8,neutral,others
meta,591,@aajtak ab ye btaega.isse pucho tere jiyne b MLA hai usme se gina hindu MLA kaunsa hai teri muslim awaadi wale gaao … https//t.co/5FIJFBYoJk,neutral,others
meta,16289,RT @Lord _ commander8 Ladkiyan cigarette 🚬 peeti hui kitni attractive lagti h,neutral,others
meta,35703,@Degree _ Chahye @ahmedjavedmian In ka hisab Allah pak khud kry ga inshaAllah .. Pehle I thought k Shia are those peop … https//t.co/PNYh9K7d0r,neutral,others
meta,25889,@BoduBD4452 @HardikPatel _ Va this the spirit anjali Vaise iska hal bhi dhobi ka kutta jaisi hai abhi ye kidar ke bhi nahi rahe,positive,sadness
meta,18276,Aaj ke time me study boht mehengi hoti ja rahi h agar study mehengi ho jayengi to hum jese logh padh nahi payenge,negative,sadness
meta,19112,@Goldenthrust Isme kaha pata lag raha he ki ye modi/rss k log he matlab koi hindu kisi musalman ko maare to bjp rss … https//t.co/OQTTNB9uAo,neutral,others
meta,27339,RT @anafmreis13 HAHAHAHA it ’ s funny ‘ cause it ’ s true https//t co/SoVhyrSYUv,neutral,joy
meta,13890,@AllIndiaBakchod Great to see you guys back 👍 @thetanmay @gkhamba @mojorojo @stupidusmaximus,positive,joy
meta,2372,@AliciaGilstorf @nickyahogan I just need all the Major all the time.Hehe https//t.co/dqEps8TTzX,neutral,others
meta,17808,@RubikaLiyaquat Rehne dijiye Rubika ji bechara bada educated aur knowledgeable lagta h regarding social media 😂😂😂😂,neutral,others
meta,20315,@jgdvaishali Tumhari samajh se bahar ki chhez hai .. apne ghutno par jyada jor mat dalo and go to kitchen.,negative,others
meta,9555,@rdhn7 lol modi ke interviews haha dhokebaaz hai modi,negative,disgust
meta,19384,BJP ki 300 + seat ane pr agle 7 din GST registration free * # Jay MAA bharati # https//t.co/vTbTaIgKNb,positive,joy
meta,41535,E vm zindabad bjp ko koi defeat nahi de sakta chehe jitana bhrastachar karo or murder politics me sb jayaj hai https//t.co/5DUpYOz5kO,negative,others
meta,14182,RT @Tzimur Ahhh this is so nice May Allah grant Salah and Mane everything in the next life ameen As for in this life ya Allah strip th …,positive,joy
meta,29827,@Ptiislamabad1 Ye jahalat nahi to aur kiya hy masoom bachon ko bhi Adis horahi hy HIV vaba ki shakl akhtiar kar chu … https//t co/B7eTnDjG2y,neutral,disgust
meta,7703,bakwaaas there is so much love in friendship people forget that https//t.co/nNhq1omgl1,neutral,others
meta,20063,Blockbuster series ki waat lagaye ga Iss ko Bahubali 3 me bhi lelo usko bhi flop karwa dega !!! https//t.co/Hf35wJhQuJ,neutral,others
meta,44779,Sir ye log randi aur bharuaa se kam nahi hai.Ye sale harami log deshdrohi hai.Mai galat word esiliye nikalta hui … https//t.co/3OynND6CjS,negative,anger
meta,28270,@SrkSaksham @abhiraj1717 @utsavrk Teri G ku jalri h Tujhe mtlb ? Katrina maha fuddu actress hai aur ye admit krle,negative,anger
meta,19200,@one _ by _ two # surat me 100% employment hai @one _ by _ two even you can mail your resume mil jayegi aapko naukri,neutral,others
meta,2877,@tufailelif But chootiyas like you just keeps increasing ! Bakchodi band kar.,positive,disgust
meta,8940,RT @JoshiJubin @HumorouslyVipul @one _ by _ two Sindhi se tum saans lene ki hawa nahi chura sakoge .... fans to duur ki baat hai.,positive,others
meta,3438,@sunilbansalbjp sir Aap ki Kadi mehanat say Ye Mukaam Pradesh or Desh ko mila hai pranaam hai aapko Rajeev Mishra Maharaj BJP Uttar Pradesh,positive,joy
meta,14498,Pakistan ke captain ki statement sach saabit ho rhi h pehla hi match buri tarah se haar gyi ... Shi kha tha sarfaraj … https//t.co/rAbORSVEb0,negative,fear
meta,577,RT @omcswe u do things for ppl u adore because u just want to.it's not a transaction.it's not give & take.u do because it's what u r su …,neutral,others
meta,26081,Tu khelna chodd dega Hum dekhna chodd denge We love uh infinity # MSDyn365 # Dhoni # Thala https//t co/1Vnnsd1rKr,positive,others
meta,13240,@SehranKhan14 @HerNameIs _ Bea Iske zimmedar wo harami maulana aur algaowadi neta h jo apne bacchon ko foreign mein p … https//t.co/SfHsfCnrbn,negative,anger
meta,39403,@AliYusufzai5 @gabeeno Ofcourse.Not haram khor unlike ur leaders.Certified chor,negative,anger
meta,14078,@vikasbha uncle aap ko chutiya bnaya gya h ... ye video doctored h ...... apke modi prem ko dekhte hue .. aapko bheja gy … https//t.co/TbTTpxBU11,negative,others
meta,15839,RT @GyzYJ6c8VnhonGu # WelfareByDSSVolunteers Walking the path of humanity as shown by Saint Dr.Gurmeet Ram Rahim Singh Ji Insan the Dera …,neutral,others
meta,30024,HUYYYYYY Yung crush ko sabi niya sakin “ I ’ m just waiting for you ” pota i felt that harrrd.,neutral,others
meta,19928,@NorthernComd _ IA @adgpi @PIB _ India @SpokespersonMoD Aapki shahdat ko shat shat Naman vande matram Bharat Mata ki ja … https//t.co/8sGFDI7PA8,positive,others
meta,40753,Chawal log 😠Intahai chawal log 😡Phir aaty hain wo log Jo 1992 # WC ki baqwaas kar rahe hain 😪.. Ye in logon se … https//t.co/DPAiU6iRJS,neutral,sadness
meta,22514,@restudwibagja @ridwankamil Keseringan turun di El Pozo jadinya bar-bar.,neutral,others
meta,14628,@Nimtrends Kehne matra se bench ko sthagit kar Diya gaya aur fir ek mediator ko introduce kar Diya ki ab sarvsah … https//t co/JedMzFM57T,neutral,others
meta,34236,@sarmads00529534 Ye asal mein naye khiyalat Hain Islam ne tou taleem her musalman per farz ki hai taleem nahi hou … https//t co/8UoBotjDA9,neutral,others
meta,25608,Hat's off you Paaji @TajinderBagga Bina kisi dar ke aap hamesha Sach ko saamne laate ho aur yahi @BJP4India ka DNA … https//t.co/wNnHznB886,neutral,others
meta,12145,> Me playing Yoosung's route HE'S SUCH A CINNAMON ROLL 💚 MY HEAAARTTTTTTT 💚💚💚💚 Baby boy 💚 MUST PROTECCCCCCC … https//t.co/rB7enxIgZR,positive,joy
meta,4579,@atulreellife # BHARAT My favorite being human Bajrangi sultan salman khan film bharat 5th June dekhna na bhule https//t.co/QmYz7Fq7SX,positive,joy
meta,15493,@SushmaSwaraj Modiji ko Dhanyawaad aur Suresh Prabhuji se prarthana ? Well please ignore that.Thanks Sushma Ma'am … https//t.co/SpsRgCr2oD,neutral,surprise
meta,9239,@SrBachchan One kind word .. can change someone's Entire Day ..!! I am waiting for your Love n Smiles from so long A … https//t.co/ol8JVSTLl5,positive,others
meta,37566,@arvind _ agarwal He was no where during elections Jaise BJP election jeeta ye prakat ho gaya with his aaltu-faaltu … https//t co/NSpUuxDPo4,negative,surprise
meta,37829,Fahad Mustafa ne pure Pakistan ko Truck ki bati k piche lagadia hain .. aur phr ye awaam bhi Subhanallah milna kch … https//t.co/j1keCQNQg2,negative,others
meta,40240,- sanskari - bohot sanskari - phir ate h jo ' fuck ' ko ' f * ck ' likhte hsoo sanskari they are !!!,positive,others
meta,32512,@Wolf110008538 @AskAnshul Merut me Jashn Mnane Pe Jise Mara gya Mullo Ne Wo Hindu tha Delhi me BeTi Ko Bchane … https//t co/MWnOmnVnoy,neutral,others
meta,39695,Ayushmann bhai salute to u ... ghajab h ... brave attempt https//t.co/Urui569n77,positive,joy
meta,30098,RT @akin _ makinde # ageBeeka was good ! Was very very good ! I mean same same level with asha.,positive,joy
meta,33854,RT @Amit _ Mcx _ Sharma Ye ladkiyan khud kuch efforts nhi krti Aur fir kehti hai why are you single ? Ab mai voh launda toh hu nhi Jo itni …,neutral,others
meta,23264,I found this awesome recording of Main Teri Mohabbat Mein Pagal Ho Jaunga on # Smule https//t co/Jw3hBRjTGZ,neutral,joy
meta,26976,@TSaleem13 Bewakoof orat ho tum or kuch nahi agar orat ho tu wesey tu fake he hey account yeah,negative,sadness
meta,13051,@kpmaurya1 @BJP4India @BJP4UP yuvaou ke chahete Mourya ji ko pradesh ki bhari jeet ke liye bahut bahut badhai our dher sari shubh kamnai,positive,joy
meta,41167,@abpnewstv Kya hua upenderji kaanha Khun Ka Nadi bah rahe Hain lovi Ka yahi hal Hota Hai BJP aapko 5sal minis … https//t co/AaYRZIRqTo,negative,others
meta,43079,@dibang Media sahi se kaam krti na sir to govt bhi January mein hi ye report de deta .... lekin media ko hindu muslim … https//t.co/lwunfM40iZ,neutral,sadness
meta,33114,@AbidSherAli Hahahahahahahahahahhahahahaha Look who is talking Jo jhoot moot k bimaar ban k bahar baithay hain … https//t co/Q7TwJujM8G,negative,disgust
meta,41743,@Dabe best animated AND best superhero film ever made.FAVORITE AWAY CUZ YOU AINT WRONG 🙏,positive,joy
meta,18895,Kya iss jit se Hindustan ke future par koi asar padne wala he nahi mujhe nahi lagta.Kyu ki jab koi admi national t … https//t.co/eVQLeP817f,neutral,others
meta,27995,All I ’ m looking forward to insha ’ allah 😍😍 https//t.co/RpqROWlLG0,neutral,joy
meta,11045,@KRKBoxOffice @kamaalrkhan Tu taran Adarsh se comparison mt kr apna.,neutral,others
meta,28679,Karwahi nahi ho rahi hai or bar bar jan se marne ki dhamki di ja rahi hai Up sarkar manwar yogi Adith nath Up CM https//t co/4Hi4bBVYQL,negative,fear
meta,29288,RT @Hjkkh12850782 @RahulGandhi Sir @RTfirINC KO MHASACHIV BNAIYE MODI KI BOLTI BAND KR DENGE,negative,others
meta,18768,@WritesJodi Intense dear Jodi ! This is one of those times when I ’ d love to know the next scene ! Like all great sto … https//t.co/AcW4VLRA2k,neutral,joy
meta,30144,@GappistanRadio Pradhan panauti ji South Africa ko to aapne lapet diya.Ugla number kiska hai.,neutral,others
meta,25742,@theskindoctor13 @sardanarohit Viswas - rohit kah raha he teri khopdi etne chhed kerenge ki teri khopdi khopdi nahi … https//t co/qV3hJchsLF,negative,anger
meta,40864,@rashmi _ hindu @kanhaiyakumar Aukat dikha di logo ne is anti-nationalist ko shoot kr ke aazadi deni cahiye,negative,disgust
meta,37091,@AbidAbulHassan1 @Mustafa _ PPP Khuda ka naam lo Nabi ka naam lay kar her cheez ko twists karlo Saudia or Emirates ma … https//t.co/ui5Jfjjrpv,neutral,others
meta,20445,@FayezzMd @anjanaomkashyap @Aarohi81582933 @NityaTripathi18 @RajgorSid @advnehasdube @PoojaGo33057821 @AmitShah … https//t.co/dZlcexPyOG,neutral,others
meta,20748,@ZeeNewsHindi @vivekoberoi kab se celebrity ban gaya ? Flop actor hai wo koi pehchanta bhi nahi,negative,surprise
meta,22752,@narendramodi Sir mai aapako aapana hero or aadarsh manata hu or mai aapase purna rup se dudaker desh ke hit me aap … https//t.co/qLBslu9Fey,positive,others
meta,2848,@Nehr _ who @ANI Isko chupake rakho BJP ticket na dede isko,neutral,fear
meta,26035,@ashortspan @hi _ paresh @shahid _ siddiqui Apne baap Yakub Menon ka Nam sunkar chup ho gya bsdk ka piddi,negative,anger
meta,37848,@band318 @d _ jaishankar Bhai tu jyaada akadna mat.Tera baap minister bana hain tu nahi.Get it ? Thanks.,neutral,others
meta,24285,@gary _ agg Here's my Jhadu ki Jappi Hope it makes you feel better https//t co/zkM1CTyjj2,positive,joy
meta,15624,@ThePlacardGuy @kunalkamra88 @Swamy39 Isko gay bolke tune LGBTQ walo ki insult ki hai.,negative,sadness
meta,8259,girls like you is echt ZO ’ N leuk nummer en dan komt opeens die schijt van cardi b ?? sorry maar hoezo kon niemand i … https//t.co/lSmrP2WTD7,neutral,others
meta,8193,@RubikaLiyaquat @INCIndia You are doing great job just ignore them Ramjaan k samay pura din bhukhe rakh kr aap it … https//t co/721ReC2fCB,positive,others
meta,30128,Lekin Ganga Maa jab bulati hai to Modi ji jaate hai You anti national @thewire _ in https//t.co/nPfTFaU5qG,neutral,others
meta,21889,@Call _ Me _ Wajjo @OMG _ its _ Khann Aw that is so sweet of you zaror zaror InShaAllah 😍😍,positive,joy
meta,1366,It ’ s so nice seeing the glow-up of people after May-hem 😍Congrats guys 👌🏻 wohooo !!! Bbye Tired Year !!!,positive,joy
meta,24996,@RadhamohanBJP मेरे #चम्पारण का #शेर 👉🌹🌹 # RadhaMohanSingh Congratulations Bhut Bhut Badhai Aur Subhkamnaye … https//t co/JynKVN088w,positive,joy
meta,12576,@Gobhiji3 Chai bechna bhi Koi Sharm ki baat nahi Par tere Jaise Kaamchor Nithalley vellley Ko bus Pappu ke 7200… https//t co/y5acVcmFkj,negative,disgust
meta,13134,@shreytiwari7 @Rajatpraja1234 @Nitinbhansali @priyankagandhi Lekin tumhe matlb ki baat isliye pta nhi chlti kyoki t … https//tco/KM0qSfpcVF,negative,others
meta,44556,Abe @EVM nhi tum sab chor ho be jab saale tum jeete to aache kaam ki wajah se jeete or jab harne ki baari aayi to … https//tco/UD4geTstzw,negative,anger
meta,18878,@ANI BC ! Bakchodi ki bhi seema hoti hai ek .. kuchh bhi kar ke ‘ behan jaisa maan ke thappad maara ’ Ye saare BJP wale … https//t.co/nIHiVsoqtX,negative,disgust
meta,27542,@KungFuPandyaX Bro delete kar do ye chutiyappa.Inhi cancerous cheezo ke kaaran maine nahi banaya account,negative,fear
meta,40622,@gajendraAmbedk1 teri ma ka loda haram kr lode.fte condom ki pedaish.sale kutte ke beej.,negative,anger
meta,21817,@imranmumtaz816 @Saj _ PakPassion @PakPassion But Bhai unke samne ... starc Cummins Coulter Nile the ... Best pace bowli … https//t.co/gUE6ABEYLe,positive,others
meta,13499,@Nishayadav158 @abpnewshindi @AMISHDEVGAN @anjanaomkashyap @aashishsy @anil100y @Anu _ yadav88 @DeepakY48006658 … https//t co/wWPXDzv1Ry,neutral,others
meta,41772,Aap log opposition main ho kisliye ? Tweet karne se Dal sashti ho jayegi ? Itni haar ho chuki hai frvi samajh main … https//t.co/gj9jGKSIS8,negative,others
